,Amount,MerchantID,TransactionType,Location,IsFraud,DayOfWeek,Day,Month,IsWeekend,Hour_sin,Hour_cos
43715,3494.05,877,0,4,0,3,1,1,0,0.0,1.0
43716,677.88,745,0,6,0,3,1,1,0,0.0,1.0
43717,1371.47,575,0,6,0,3,1,1,0,0.0,1.0
43718,3584.59,422,0,2,0,3,1,1,0,0.0,1.0
43719,4959.66,904,0,8,1,3,1,1,0,0.0,1.0
43720,3442.52,930,0,4,0,3,1,1,0,0.0,1.0
43721,4833.46,877,0,8,0,3,1,1,0,0.0,1.0
43722,1189.05,925,0,2,0,3,1,1,0,0.0,1.0
43723,2456.36,841,1,1,0,3,1,1,0,0.0,1.0
43724,3912.56,815,0,1,0,3,1,1,0,0.0,1.0
43725,2327.38,564,0,8,0,3,1,1,0,0.0,1.0
43726,3802.41,107,1,2,0,3,1,1,0,0.0,1.0
43727,643.46,629,0,7,0,3,1,1,0,0.0,1.0
43728,4873.43,518,1,9,0,3,1,1,0,0.0,1.0
43729,651.03,203,1,1,0,3,1,1,0,0.0,1.0
43730,3691.53,820,0,5,0,3,1,1,0,0.0,1.0
43731,779.79,604,0,6,0,3,1,1,0,0.0,1.0
43732,2893.42,669,0,7,0,3,1,1,0,0.0,1.0
43733,4593.74,787,1,8,0,3,1,1,0,0.0,1.0
43734,2281.24,370,1,2,0,3,1,1,0,0.0,1.0
43735,2570.46,535,1,1,0,3,1,1,0,0.0,1.0
43736,296.38,583,1,3,1,3,1,1,0,0.0,1.0
43737,1768.33,598,1,4,0,3,1,1,0,0.0,1.0
43738,3195.07,824,1,7,0,3,1,1,0,0.0,1.0
43739,4859.83,309,0,2,0,3,1,1,0,0.0,1.0
43740,504.44,316,1,7,0,3,1,1,0,0.0,1.0
43741,4576.6,438,1,6,0,3,1,1,0,0.0,1.0
43742,1040.37,298,1,4,0,3,1,1,0,0.0,1.0
43743,3240.82,45,0,6,0,3,1,1,0,0.0,1.0
43744,3486.27,569,0,3,0,3,1,1,0,0.0,1.0
43745,1658.89,838,1,3,0,3,1,1,0,0.0,1.0
43746,1765.34,872,0,8,0,3,1,1,0,0.0,1.0
43747,1996.05,967,0,1,0,3,1,1,0,0.0,1.0
43748,3398.05,828,0,3,0,3,1,1,0,0.0,1.0
43749,3742.66,502,0,0,0,3,1,1,0,0.0,1.0
43750,1208.77,287,1,8,0,3,1,1,0,0.0,1.0
43751,4167.68,392,1,9,0,3,1,1,0,0.0,1.0
43752,3258.32,411,1,5,0,3,1,1,0,0.0,1.0
43753,1595.41,249,1,5,0,3,1,1,0,0.0,1.0
43754,4760.93,742,1,6,0,3,1,1,0,0.0,1.0
43755,1895.6,877,0,7,0,3,1,1,0,0.0,1.0
43756,2250.43,399,0,2,0,3,1,1,0,0.0,1.0
43757,4411.42,999,1,6,0,3,1,1,0,0.0,1.0
43758,859.06,761,0,9,0,3,1,1,0,0.0,1.0
43759,2013.9,796,1,3,0,3,1,1,0,0.0,1.0
43760,3110.93,586,1,0,0,3,1,1,0,0.0,1.0
43761,3053.13,460,0,2,0,3,1,1,0,0.0,1.0
43762,1177.53,541,1,7,0,3,1,1,0,0.0,1.0
43763,2432.54,444,0,6,0,3,1,1,0,0.0,1.0
43764,2695.23,122,1,7,0,3,1,1,0,0.0,1.0
43765,3171.08,555,0,9,0,3,1,1,0,0.0,1.0
43766,4684.46,179,1,0,0,3,1,1,0,0.0,1.0
43767,1924.25,650,0,2,0,3,1,1,0,0.0,1.0
43768,1348.18,145,0,6,0,3,1,1,0,0.0,1.0
43769,3217.52,438,0,2,0,3,1,1,0,0.0,1.0
43770,788.23,82,0,1,0,3,1,1,0,0.0,1.0
43771,1826.37,160,1,8,0,3,1,1,0,0.0,1.0
43772,3450.46,440,1,2,0,3,1,1,0,0.0,1.0
43773,4645.35,709,0,9,0,3,1,1,0,0.0,1.0
43774,38.97,724,0,7,0,3,1,1,0,0.0,1.0
43775,4842.55,905,1,9,0,3,1,1,0,0.0,1.0
43776,3075.19,723,0,8,0,3,1,1,0,0.0,1.0
43777,3304.32,42,0,6,0,3,1,1,0,0.0,1.0
43778,1343.45,523,1,9,0,3,1,1,0,0.0,1.0
43779,1922.25,778,0,1,0,3,1,1,0,0.0,1.0
43780,3747.05,469,0,1,0,3,1,1,0,0.0,1.0
43781,4697.26,168,0,9,0,3,1,1,0,0.0,1.0
43782,2688.86,838,1,8,0,3,1,1,0,0.0,1.0
43783,2488.75,889,1,6,0,3,1,1,0,0.0,1.0
43784,1305.25,113,1,6,0,3,1,1,0,0.0,1.0
43785,1520.22,99,1,3,0,3,1,1,0,0.0,1.0
43786,1901.97,410,1,9,0,3,1,1,0,0.0,1.0
43787,3198.79,946,0,1,0,3,1,1,0,0.0,1.0
43788,527.73,40,0,0,0,3,1,1,0,0.0,1.0
43789,526.28,676,1,2,0,3,1,1,0,0.0,1.0
43790,3874.4,600,0,4,0,3,1,1,0,0.0,1.0
43791,750.6,774,0,9,0,3,1,1,0,0.0,1.0
43792,3078.79,724,1,2,0,3,1,1,0,0.0,1.0
43793,3829.16,841,1,5,0,3,1,1,0,0.0,1.0
43794,1244.8,287,1,1,0,3,1,1,0,0.0,1.0
43795,1986.85,452,1,5,0,3,1,1,0,0.0,1.0
43796,841.45,705,0,9,0,3,1,1,0,0.0,1.0
43797,3010.74,385,0,4,0,3,1,1,0,0.0,1.0
43798,1530.23,502,0,9,0,3,1,1,0,0.0,1.0
43799,1457.57,940,0,9,0,3,1,1,0,0.0,1.0
43800,1706.96,423,0,4,0,3,1,1,0,0.0,1.0
43801,1598.65,171,1,6,0,3,1,1,0,0.0,1.0
43802,1142.82,891,0,9,0,3,1,1,0,0.0,1.0
43803,3417.84,612,1,1,0,3,1,1,0,0.0,1.0
43804,3596.62,93,0,6,0,3,1,1,0,0.0,1.0
43805,1005.83,359,1,5,0,3,1,1,0,0.0,1.0
43806,4675.86,114,1,9,0,3,1,1,0,0.0,1.0
43807,4361.32,813,0,0,0,3,1,1,0,0.0,1.0
43808,2704.27,154,0,6,0,3,1,1,0,0.0,1.0
43809,1736.02,211,0,6,0,3,1,1,0,0.0,1.0
43810,4035.54,498,1,2,0,3,1,1,0,0.0,1.0
43811,3006.91,708,0,2,0,3,1,1,0,0.0,1.0
43812,4537.68,601,0,4,0,3,1,1,0,0.0,1.0
43813,3819.81,62,0,5,0,3,1,1,0,0.0,1.0
43814,3094.43,806,1,3,1,3,1,1,0,0.0,1.0
43815,4091.64,178,0,8,0,3,1,1,0,0.0,1.0
43816,3422.55,395,1,7,0,3,1,1,0,0.0,1.0
43817,1200.04,165,1,6,0,3,1,1,0,0.0,1.0
43818,4405.58,383,0,8,0,3,1,1,0,0.0,1.0
43819,3821.35,108,1,5,0,3,1,1,0,0.0,1.0
43820,4791.6,903,0,3,0,3,1,1,0,0.0,1.0
43821,2467.19,135,0,6,0,3,1,1,0,0.0,1.0
43822,4377.89,762,0,5,0,3,1,1,0,0.0,1.0
43823,1096.98,146,1,6,0,3,1,1,0,0.0,1.0
43824,4335.05,747,0,4,0,3,1,1,0,0.0,1.0
43825,1559.95,958,0,5,0,3,1,1,0,0.0,1.0
43826,1531.09,826,1,2,0,3,1,1,0,0.0,1.0
43827,1073.1,91,0,3,0,3,1,1,0,0.0,1.0
43828,3494.27,614,0,0,0,3,1,1,0,0.0,1.0
43829,689.22,564,1,6,0,3,1,1,0,0.0,1.0
43830,2902.21,352,0,3,0,3,1,1,0,0.0,1.0
43831,4754.49,281,1,6,0,3,1,1,0,0.0,1.0
43832,2954.19,946,1,5,0,3,1,1,0,0.0,1.0
43833,1489.81,716,1,4,0,3,1,1,0,0.0,1.0
43834,3079.52,526,1,9,0,3,1,1,0,0.0,1.0
43835,1609.22,636,1,9,0,3,1,1,0,0.0,1.0
43836,4667.89,848,0,2,0,3,1,1,0,0.0,1.0
43837,3832.27,836,1,6,0,3,1,1,0,0.0,1.0
43838,2404.02,898,1,1,0,3,1,1,0,0.0,1.0
43839,728.11,423,0,3,0,3,1,1,0,0.0,1.0
43840,3949.03,952,0,9,0,3,1,1,0,0.0,1.0
43841,433.32,717,1,5,0,3,1,1,0,0.0,1.0
43842,2018.5,592,0,6,0,3,1,1,0,0.0,1.0
43843,1244.4,366,1,4,0,3,1,1,0,0.0,1.0
43844,1642.62,325,0,4,0,3,1,1,0,0.0,1.0
43845,4446.83,643,1,3,0,3,1,1,0,0.0,1.0
43846,4170.49,494,1,7,0,3,1,1,0,0.0,1.0
43847,2272.63,830,1,4,0,3,1,1,0,0.0,1.0
43848,834.32,769,1,2,0,3,1,1,0,0.0,1.0
43849,2866.55,243,1,3,0,3,1,1,0,0.0,1.0
43850,1775.57,847,0,0,0,3,1,1,0,0.0,1.0
43851,1570.65,312,0,2,0,3,1,1,0,0.0,1.0
43852,4983.05,875,0,2,0,3,1,1,0,0.0,1.0
43853,4288.56,164,0,8,0,3,1,1,0,0.0,1.0
43854,4446.81,381,1,4,0,3,1,1,0,0.0,1.0
43855,3104.95,785,0,0,0,3,1,1,0,0.0,1.0
43856,451.9,503,1,2,0,3,1,1,0,0.0,1.0
43857,3414.36,560,1,2,0,3,1,1,0,0.0,1.0
43858,2881.36,740,0,1,0,3,1,1,0,0.0,1.0
43859,330.25,977,1,2,0,3,1,1,0,0.0,1.0
43860,960.46,949,0,8,0,3,1,1,0,0.0,1.0
43861,4630.12,75,0,5,0,3,1,1,0,0.0,1.0
43862,4919.72,259,0,0,0,3,1,1,0,0.0,1.0
43863,1509.99,337,0,5,0,3,1,1,0,0.0,1.0
43864,2538.29,216,1,7,0,3,1,1,0,0.0,1.0
43865,1915.33,761,1,4,0,3,1,1,0,0.0,1.0
43866,543.33,939,0,0,0,3,1,1,0,0.0,1.0
43867,4092.96,197,1,8,0,3,1,1,0,0.0,1.0
43868,3463.36,977,0,1,0,3,1,1,0,0.0,1.0
43869,2856.58,943,0,0,0,3,1,1,0,0.0,1.0
43870,3877.4,592,1,9,0,3,1,1,0,0.0,1.0
43871,1374.67,966,0,8,0,3,1,1,0,0.0,1.0
43872,3361.38,939,1,0,0,3,1,1,0,0.0,1.0
43873,1577.84,176,0,4,0,3,1,1,0,0.0,1.0
43874,4682.73,785,1,4,0,3,1,1,0,0.0,1.0
43875,4460.87,180,1,3,0,3,1,1,0,0.0,1.0
43876,3585.99,977,1,7,0,3,1,1,0,0.0,1.0
43877,1971.88,130,0,1,0,3,1,1,0,0.0,1.0
43878,1239.58,899,0,6,0,3,1,1,0,0.0,1.0
43879,3812.14,655,0,4,0,3,1,1,0,0.0,1.0
43880,1460.39,915,0,2,0,3,1,1,0,0.0,1.0
43881,207.2,760,0,8,0,3,1,1,0,0.0,1.0
43882,2608.78,297,1,9,0,3,1,1,0,0.0,1.0
43883,4978.83,931,1,9,0,3,1,1,0,0.0,1.0
43884,1273.65,891,0,4,0,3,1,1,0,0.0,1.0
43885,1666.99,524,0,5,0,3,1,1,0,0.0,1.0
43886,4041.02,132,0,7,0,3,1,1,0,0.0,1.0
43887,658.29,862,0,4,0,3,1,1,0,0.0,1.0
43888,2901.53,659,0,4,0,3,1,1,0,0.0,1.0
43889,629.32,546,0,8,0,3,1,1,0,0.0,1.0
43890,2160.14,353,0,4,0,3,1,1,0,0.0,1.0
43891,290.44,118,0,5,0,3,1,1,0,0.0,1.0
43892,4636.43,354,0,3,0,3,1,1,0,0.0,1.0
43893,391.78,760,1,6,0,3,1,1,0,0.0,1.0
43894,2872.17,840,1,2,0,3,1,1,0,0.0,1.0
43895,3833.18,284,0,7,0,3,1,1,0,0.0,1.0
43896,2424.81,205,1,8,0,3,1,1,0,0.0,1.0
43897,1878.42,913,1,6,0,3,1,1,0,0.0,1.0
43898,2919.67,269,0,5,0,3,1,1,0,0.0,1.0
43899,2094.5,164,1,2,0,3,1,1,0,0.0,1.0
43900,3336.87,381,0,3,0,3,1,1,0,0.0,1.0
43901,2584.82,930,1,5,0,3,1,1,0,0.0,1.0
43902,4875.19,918,1,3,0,3,1,1,0,0.0,1.0
43903,4743.63,571,1,8,0,3,1,1,0,0.0,1.0
43904,113.98,344,0,5,0,3,1,1,0,0.0,1.0
43905,1657.53,100,0,7,0,3,1,1,0,0.0,1.0
43906,2506.04,261,1,8,0,3,1,1,0,0.0,1.0
43907,2407.93,90,0,4,0,3,1,1,0,0.0,1.0
43908,4897.64,497,1,7,0,3,1,1,0,0.0,1.0
43909,110.68,249,0,3,0,3,1,1,0,0.0,1.0
43910,1880.98,980,0,6,0,3,1,1,0,0.0,1.0
43911,4933.81,37,1,8,0,3,1,1,0,0.0,1.0
43912,3804.87,515,1,4,0,3,1,1,0,0.0,1.0
43913,2644.36,552,0,8,0,3,1,1,0,0.0,1.0
43914,2162.63,237,0,6,0,3,1,1,0,0.0,1.0
43915,2856.49,451,0,7,0,3,1,1,0,0.0,1.0
43916,3530.27,85,0,1,0,3,1,1,0,0.0,1.0
43917,4069.24,96,0,3,0,3,1,1,0,0.0,1.0
43918,1700.71,670,1,4,0,3,1,1,0,0.0,1.0
43919,4215.78,884,0,7,0,3,1,1,0,0.0,1.0
43920,319.46,311,1,8,0,3,1,1,0,0.0,1.0
43921,4553.43,89,0,9,0,3,1,1,0,0.0,1.0
43922,3836.8,413,0,4,0,3,1,1,0,0.0,1.0
43923,1833.08,572,0,3,0,3,1,1,0,0.0,1.0
43924,1745.03,285,0,3,0,3,1,1,0,0.0,1.0
43925,165.33,618,1,3,0,3,1,1,0,0.0,1.0
43926,3888.03,728,1,3,0,3,1,1,0,0.0,1.0
43927,2993.27,713,0,5,0,3,1,1,0,0.0,1.0
43928,613.41,306,1,1,0,3,1,1,0,0.0,1.0
43929,3530.31,194,0,7,0,3,1,1,0,0.0,1.0
43930,4992.98,67,0,9,0,3,1,1,0,0.0,1.0
43931,1340.04,100,1,7,0,3,1,1,0,0.0,1.0
43932,3638.11,20,1,1,0,3,1,1,0,0.0,1.0
43933,1601.62,392,1,6,0,3,1,1,0,0.0,1.0
43934,4461.46,173,0,7,0,3,1,1,0,0.0,1.0
43935,1499.72,847,1,1,0,3,1,1,0,0.0,1.0
43936,1878.37,991,0,2,0,3,1,1,0,0.0,1.0
43937,2693.12,229,0,6,0,3,1,1,0,0.0,1.0
43938,210.82,780,1,5,0,3,1,1,0,0.0,1.0
43939,2493.23,167,0,8,0,3,1,1,0,0.0,1.0
43940,176.17,598,1,0,0,3,1,1,0,0.0,1.0
43941,2046.32,404,0,3,0,3,1,1,0,0.0,1.0
43942,4540.94,487,1,1,0,3,1,1,0,0.0,1.0
43943,712.13,676,0,7,0,3,1,1,0,0.0,1.0
43944,617.84,145,1,8,0,3,1,1,0,0.0,1.0
43945,4347.39,814,1,3,0,3,1,1,0,0.0,1.0
43946,624.3,904,0,9,0,3,1,1,0,0.0,1.0
43947,274.05,906,0,8,0,3,1,1,0,0.0,1.0
43948,4277.14,154,0,4,0,3,1,1,0,0.0,1.0
43949,1400.22,392,1,3,0,3,1,1,0,0.0,1.0
43950,2836.74,962,0,7,0,3,1,1,0,0.0,1.0
43951,190.01,66,1,0,0,3,1,1,0,0.0,1.0
43952,2176.82,895,1,3,0,3,1,1,0,0.0,1.0
43953,1110.43,228,0,3,0,3,1,1,0,0.0,1.0
43954,3605.35,222,0,7,0,3,1,1,0,0.0,1.0
43955,3837.23,86,1,6,0,3,1,1,0,0.0,1.0
43956,4707.89,645,1,0,0,3,1,1,0,0.0,1.0
43957,3264.38,944,0,9,0,3,1,1,0,0.0,1.0
43958,849.45,623,1,6,0,3,1,1,0,0.0,1.0
43959,554.14,238,1,3,0,3,1,1,0,0.0,1.0
43960,2158.05,873,0,1,0,3,1,1,0,0.0,1.0
43961,2326.71,421,1,4,0,3,1,1,0,0.0,1.0
43962,985.8,324,0,0,0,3,1,1,0,0.0,1.0
43963,550.14,15,0,3,0,3,1,1,0,0.0,1.0
43964,958.04,701,0,1,0,3,1,1,0,0.0,1.0
43965,1968.43,505,1,4,0,3,1,1,0,0.0,1.0
43966,4208.91,774,1,1,0,3,1,1,0,0.0,1.0
43967,3106.01,455,1,4,0,3,1,1,0,0.0,1.0
43968,3567.87,812,1,8,0,3,1,1,0,0.0,1.0
43969,384.61,488,0,1,0,3,1,1,0,0.0,1.0
43970,3582.34,748,0,3,0,3,1,1,0,0.0,1.0
43971,2015.02,742,0,6,0,3,1,1,0,0.0,1.0
43972,653.75,572,0,5,0,3,1,1,0,0.0,1.0
43973,4960.68,384,1,5,0,3,1,1,0,0.0,1.0
43974,34.61,630,0,2,0,3,1,1,0,0.0,1.0
43975,4549.78,390,0,5,0,3,1,1,0,0.0,1.0
43976,4975.9,109,0,3,0,3,1,1,0,0.0,1.0
43977,1817.05,67,0,8,0,3,1,1,0,0.0,1.0
43978,4539.23,616,1,4,0,3,1,1,0,0.0,1.0
43979,4908.17,352,1,7,0,3,1,1,0,0.0,1.0
43980,2656.98,853,1,1,0,3,1,1,0,0.0,1.0
43981,4093.72,68,0,7,0,3,1,1,0,0.0,1.0
43982,2200.76,779,1,3,0,3,1,1,0,0.0,1.0
43983,4576.62,145,0,9,0,3,1,1,0,0.0,1.0
43984,3724.76,442,0,9,0,3,1,1,0,0.0,1.0
43985,64.63,30,1,9,0,3,1,1,0,0.0,1.0
43986,4152.31,752,1,0,0,3,1,1,0,0.0,1.0
43987,477.27,724,1,8,0,3,1,1,0,0.0,1.0
43988,2272.95,221,0,6,0,3,1,1,0,0.0,1.0
43989,2973.39,488,0,7,0,3,1,1,0,0.0,1.0
43990,2647.52,798,0,6,0,3,1,1,0,0.0,1.0
43991,4180.21,988,1,0,0,3,1,1,0,0.0,1.0
43992,756.62,520,0,9,0,3,1,1,0,0.0,1.0
43993,1676.47,368,0,4,0,3,1,1,0,0.0,1.0
43994,1982.28,228,1,3,0,3,1,1,0,0.0,1.0
43995,2983.15,652,1,7,0,3,1,1,0,0.0,1.0
43996,3958.02,961,0,2,0,3,1,1,0,0.0,1.0
43997,1412.74,165,1,8,0,3,1,1,0,0.0,1.0
43998,4348.72,709,0,7,0,3,1,1,0,0.0,1.0
43999,374.34,258,0,7,0,3,1,1,0,0.0,1.0
44000,4647.1,601,0,5,0,3,1,1,0,0.0,1.0
44001,1478.46,854,0,1,0,3,1,1,0,0.0,1.0
44002,4677.62,267,1,6,0,3,1,1,0,0.0,1.0
44003,1411.94,629,1,9,0,3,1,1,0,0.0,1.0
44004,1223.98,851,1,1,0,3,1,1,0,0.0,1.0
44005,3746.45,132,1,4,0,3,1,1,0,0.0,1.0
44006,3499.34,116,0,0,0,3,1,1,0,0.0,1.0
44007,4696.33,657,1,7,0,3,1,1,0,0.0,1.0
44008,2315.55,806,1,8,0,3,1,1,0,0.0,1.0
44009,1109.7,477,0,4,0,3,1,1,0,0.0,1.0
44010,1492.79,373,0,6,0,3,1,1,0,0.0,1.0
44011,353.77,18,0,2,0,3,1,1,0,0.0,1.0
44012,3177.95,915,1,2,0,3,1,1,0,0.0,1.0
44013,963.04,635,1,8,0,3,1,1,0,0.0,1.0
44014,4894.04,452,1,5,0,3,1,1,0,0.0,1.0
44015,1848.37,111,0,7,0,3,1,1,0,0.0,1.0
44016,1424.75,472,0,5,0,3,1,1,0,0.0,1.0
44017,4150.4,346,0,5,0,3,1,1,0,0.0,1.0
44018,526.74,104,1,3,1,3,1,1,0,0.0,1.0
44019,322.67,429,0,4,0,3,1,1,0,0.0,1.0
44020,3464.76,990,1,1,0,3,1,1,0,0.0,1.0
44021,2854.41,157,1,5,0,3,1,1,0,0.0,1.0
44022,1831.01,597,0,9,0,3,1,1,0,0.0,1.0
44023,4341.64,61,0,0,0,3,1,1,0,0.0,1.0
44024,4090.39,968,1,6,0,3,1,1,0,0.0,1.0
44025,3510.06,871,1,3,0,3,1,1,0,0.0,1.0
44026,3721.56,591,0,4,0,3,1,1,0,0.0,1.0
44027,4638.17,480,1,5,0,3,1,1,0,0.0,1.0
44028,2854.73,106,1,0,0,3,1,1,0,0.0,1.0
44029,2233.71,25,0,3,0,3,1,1,0,0.0,1.0
44030,629.16,880,0,7,0,3,1,1,0,0.0,1.0
44031,301.85,290,0,4,0,3,1,1,0,0.0,1.0
44032,3271.1,627,0,2,0,3,1,1,0,0.0,1.0
44033,1031.9,696,1,4,1,3,1,1,0,0.0,1.0
44034,1757.2,992,0,7,0,3,1,1,0,0.0,1.0
44035,4059.32,468,1,1,0,3,1,1,0,0.0,1.0
44036,4113.91,910,0,2,0,3,1,1,0,0.0,1.0
44037,48.33,368,0,1,0,3,1,1,0,0.0,1.0
44038,4040.43,419,0,9,0,3,1,1,0,0.0,1.0
44039,4172.17,810,0,2,0,3,1,1,0,0.0,1.0
44040,3851.91,585,1,5,0,3,1,1,0,0.0,1.0
44041,4090.72,211,1,0,0,3,1,1,0,0.0,1.0
44042,2404.93,162,1,1,0,3,1,1,0,0.0,1.0
44043,111.82,255,0,4,0,3,1,1,0,0.0,1.0
44044,2707.55,763,1,2,0,3,1,1,0,0.0,1.0
44045,3586.12,568,1,1,0,3,1,1,0,0.0,1.0
44046,3071.23,582,0,2,0,3,1,1,0,0.0,1.0
44047,1540.97,739,1,5,0,3,1,1,0,0.0,1.0
44048,3546.93,736,1,4,0,3,1,1,0,0.0,1.0
44049,2975.53,703,1,2,0,3,1,1,0,0.0,1.0
44050,1283.63,194,0,6,0,3,1,1,0,0.0,1.0
44051,2977.88,925,0,2,0,3,1,1,0,0.0,1.0
44052,4576.85,304,1,9,0,3,1,1,0,0.0,1.0
44053,1057.37,374,0,1,0,3,1,1,0,0.0,1.0
44054,3995.12,831,0,5,0,3,1,1,0,0.0,1.0
44055,2394.44,933,1,8,0,3,1,1,0,0.0,1.0
44056,791.59,730,1,9,0,3,1,1,0,0.0,1.0
44057,1697.48,72,1,3,0,3,1,1,0,0.0,1.0
44058,897.86,270,1,9,0,3,1,1,0,0.0,1.0
44059,3220.84,539,1,5,0,3,1,1,0,0.0,1.0
44060,505.7,246,0,9,0,3,1,1,0,0.0,1.0
44061,819.98,830,1,4,0,3,1,1,0,0.0,1.0
44062,3490.89,651,0,9,0,3,1,1,0,0.0,1.0
44063,4296.31,87,1,9,0,3,1,1,0,0.0,1.0
44064,2086.06,802,1,8,0,3,1,1,0,0.0,1.0
44065,2601.15,355,0,2,0,3,1,1,0,0.0,1.0
44066,1639.61,994,1,7,0,3,1,1,0,0.0,1.0
44067,1612.0,524,0,4,0,3,1,1,0,0.0,1.0
44068,2028.09,502,1,2,0,3,1,1,0,0.0,1.0
44069,2625.45,718,1,2,0,3,1,1,0,0.0,1.0
44070,2762.84,468,0,2,0,3,1,1,0,0.0,1.0
44071,4228.98,646,1,3,0,3,1,1,0,0.0,1.0
44072,2722.59,338,0,1,0,3,1,1,0,0.0,1.0
44073,2492.79,844,1,0,0,3,1,1,0,0.0,1.0
44074,4560.16,11,1,9,0,3,1,1,0,0.0,1.0
44075,1377.77,560,1,0,0,3,1,1,0,0.0,1.0
44076,1139.44,211,0,4,0,3,1,1,0,0.0,1.0
44077,4464.99,610,1,7,0,3,1,1,0,0.0,1.0
44078,1442.55,463,1,9,0,3,1,1,0,0.0,1.0
44079,2414.31,641,1,7,0,3,1,1,0,0.0,1.0
44080,946.11,923,1,5,0,3,1,1,0,0.0,1.0
44081,1962.52,670,1,7,0,3,1,1,0,0.0,1.0
44082,45.69,20,1,1,0,3,1,1,0,0.0,1.0
44083,1792.15,486,1,7,0,3,1,1,0,0.0,1.0
44084,860.42,183,1,2,0,3,1,1,0,0.0,1.0
44085,1713.79,650,1,2,0,3,1,1,0,0.0,1.0
44086,371.02,554,0,4,1,3,1,1,0,0.0,1.0
44087,4410.97,892,1,7,0,3,1,1,0,0.0,1.0
44088,2957.91,367,0,3,0,3,1,1,0,0.0,1.0
44089,718.12,970,1,8,0,3,1,1,0,0.0,1.0
44090,4314.3,420,0,9,0,3,1,1,0,0.0,1.0
44091,1397.13,208,0,0,0,3,1,1,0,0.0,1.0
44092,4633.36,537,1,0,0,3,1,1,0,0.0,1.0
44093,3125.96,666,1,7,0,3,1,1,0,0.0,1.0
44094,497.07,859,1,8,0,3,1,1,0,0.0,1.0
44095,189.05,954,0,7,0,3,1,1,0,0.0,1.0
44096,1298.36,36,0,1,0,3,1,1,0,0.0,1.0
44097,112.43,375,0,5,0,3,1,1,0,0.0,1.0
44098,452.32,530,1,0,0,3,1,1,0,0.0,1.0
44099,2383.52,412,1,0,0,3,1,1,0,0.0,1.0
44100,3997.91,725,0,4,0,3,1,1,0,0.0,1.0
44101,957.27,214,1,3,0,3,1,1,0,0.0,1.0
44102,1220.75,828,1,1,0,3,1,1,0,0.0,1.0
44103,3573.64,312,1,0,0,3,1,1,0,0.0,1.0
44104,242.11,491,0,3,0,3,1,1,0,0.0,1.0
44105,2568.21,159,1,1,0,3,1,1,0,0.0,1.0
44106,2685.93,984,0,5,0,3,1,1,0,0.0,1.0
44107,4198.32,463,1,8,0,3,1,1,0,0.0,1.0
44108,4170.24,21,0,3,0,3,1,1,0,0.0,1.0
44109,3934.99,278,1,1,0,3,1,1,0,0.0,1.0
44110,1842.5,722,1,9,0,3,1,1,0,0.0,1.0
44111,2051.24,726,0,0,0,3,1,1,0,0.0,1.0
44112,4274.97,885,0,0,0,3,1,1,0,0.0,1.0
44113,1852.56,341,0,0,0,3,1,1,0,0.0,1.0
44114,3286.82,899,0,7,0,3,1,1,0,0.0,1.0
44115,3944.6,136,0,0,0,3,1,1,0,0.0,1.0
44116,651.56,328,1,2,0,3,1,1,0,0.0,1.0
44117,2184.54,68,1,6,0,3,1,1,0,0.0,1.0
44118,2229.22,869,0,7,0,3,1,1,0,0.0,1.0
44119,4372.54,39,1,6,0,3,1,1,0,0.0,1.0
44120,4845.14,728,1,1,0,3,1,1,0,0.0,1.0
44121,63.13,806,1,0,0,3,1,1,0,0.0,1.0
44122,4258.56,583,0,5,0,3,1,1,0,0.0,1.0
44123,2881.29,182,1,5,0,3,1,1,0,0.0,1.0
44124,3110.72,165,1,6,0,3,1,1,0,0.0,1.0
44125,4882.52,641,1,3,0,3,1,1,0,0.0,1.0
44126,1275.24,728,1,6,0,3,1,1,0,0.0,1.0
44127,2657.44,635,0,4,0,3,1,1,0,0.0,1.0
44128,1562.88,768,0,6,0,3,1,1,0,0.0,1.0
44129,3889.14,427,1,8,0,3,1,1,0,0.0,1.0
44130,315.65,899,1,1,0,3,1,1,0,0.0,1.0
44131,4395.31,760,1,5,0,3,1,1,0,0.0,1.0
44132,394.94,142,0,0,0,3,1,1,0,0.0,1.0
44133,1389.79,158,0,4,0,3,1,1,0,0.0,1.0
44134,113.23,29,1,0,0,3,1,1,0,0.0,1.0
44135,2244.35,364,0,1,0,3,1,1,0,0.0,1.0
44136,1066.64,308,0,8,0,3,1,1,0,0.0,1.0
44137,921.23,790,1,1,0,3,1,1,0,0.0,1.0
44138,1323.28,368,0,6,0,3,1,1,0,0.0,1.0
44139,1790.69,220,1,7,0,3,1,1,0,0.0,1.0
44140,2859.88,649,1,7,0,3,1,1,0,0.0,1.0
44141,3042.55,848,1,0,0,3,1,1,0,0.0,1.0
44142,3590.01,151,1,0,0,3,1,1,0,0.0,1.0
44143,1681.2,468,1,0,0,3,1,1,0,0.0,1.0
44144,1782.88,514,1,5,0,3,1,1,0,0.0,1.0
44145,1384.97,30,0,7,0,3,1,1,0,0.0,1.0
44146,2264.1,436,0,3,0,3,1,1,0,0.0,1.0
44147,4885.48,826,0,7,0,3,1,1,0,0.0,1.0
44148,1622.48,377,0,9,0,3,1,1,0,0.0,1.0
44149,2276.04,170,1,4,0,3,1,1,0,0.0,1.0
44150,4856.19,824,0,6,0,3,1,1,0,0.0,1.0
44151,4927.73,675,1,6,0,3,1,1,0,0.0,1.0
44152,936.58,636,1,3,0,3,1,1,0,0.0,1.0
